center_lat,center_lon,borough,hotspot_type,score
40.683,-73.978,Brooklyn,Normal,1
40.683,-73.981,Brooklyn,Normal,1
40.683,-73.982,Brooklyn,Normal,1
40.683,-73.985,Brooklyn,Normal,1
40.683,-74.002,Nan,Hot Spot,2
40.684,-73.77,Queens,Hot Spot,2
40.684,-73.775,Queens,Normal,1
40.684,-73.783,Queens,Hot Spot,2
40.684,-73.785,Nan,Normal,1
40.684,-73.79,Nan,Normal,1
40.684,-73.803,Queens,Hot Spot,2
40.684,-73.807,Queens,Normal,1
40.684,-73.81,Queens,Normal,1
40.684,-73.823,Queens,Hot Spot,2
40.684,-73.832,Nan,Normal,1
40.684,-73.834,Nan,Hot Spot,6
40.684,-73.839,Queens,Normal,1
40.684,-73.841,Queens,Normal,1
40.684,-73.856,Nan,Normal,1
40.684,-73.856,Queens,Normal,1
40.684,-73.859,Queens,Hot Spot,2
40.684,-73.864,Queens,Normal,1
40.684,-73.866,Queens,Hot Spot,2
40.684,-73.87,Brooklyn,Normal,1
40.684,-73.872,Brooklyn,Normal,1
40.684,-73.874,Brooklyn,Normal,1
40.684,-73.882,Brooklyn,Normal,1
40.684,-73.885,Brooklyn,Normal,1
40.684,-73.886,Brooklyn,Hot Spot,2
40.684,-73.908,Brooklyn,Normal,1
40.684,-73.908,Nan,Normal,1
40.684,-73.909,Brooklyn,Normal,1
40.684,-73.909,Nan,Normal,1
40.684,-73.912,Nan,Normal,1
40.684,-73.913,Brooklyn,Normal,1
40.684,-73.918,Brooklyn,Normal,1
40.684,-73.92,Brooklyn,Normal,1
40.684,-73.923,Brooklyn,Normal,1
40.684,-73.923,Nan,Normal,1
40.684,-73.926,Brooklyn,Normal,1
40.684,-73.926,Nan,Normal,1
40.684,-73.932,Nan,Hot Spot,2
40.684,-73.941,Brooklyn,Hot Spot,2
40.684,-73.941,Nan,Hot Spot,2
40.684,-73.95,Brooklyn,Normal,1
40.684,-73.95,Nan,Normal,1
40.684,-73.96,Brooklyn,Normal,1
40.684,-73.968,Brooklyn,Hot Spot,3
40.684,-73.968,Nan,Normal,1
40.684,-73.974,Brooklyn,Normal,1
40.684,-73.976,Brooklyn,Normal,1
40.684,-73.977,Brooklyn,Hot Spot,4
40.684,-73.978,Nan,Hot Spot,2
40.684,-73.982,Brooklyn,Normal,1
40.684,-73.982,Nan,Normal,1
40.684,-73.984,Nan,Normal,1
40.684,-73.997,Brooklyn,Normal,1
40.685,-73.748,Queens,Normal,1
40.685,-73.755,Queens,Normal,1
40.685,-73.772,Nan,Normal,1
40.685,-73.773,Queens,Normal,1
40.685,-73.791,Queens,Normal,1
40.685,-73.793,Nan,Normal,1
40.685,-73.8,Queens,Normal,1
40.685,-73.835,Queens,Hot Spot,2
40.685,-73.842,Queens,Normal,1
40.685,-73.843,Nan,Normal,1
40.685,-73.869,Brooklyn,Normal,1
40.685,-73.87,Brooklyn,Normal,1
40.685,-73.874,Brooklyn,Normal,1
40.685,-73.909,Brooklyn,Normal,1
40.685,-73.909,Nan,Normal,1
40.685,-73.918,Brooklyn,Hot Spot,2
40.685,-73.923,Nan,Normal,1
40.685,-73.924,Brooklyn,Normal,1
40.685,-73.927,Brooklyn,Normal,1
40.685,-73.935,Brooklyn,Normal,1
40.685,-73.938,Nan,Normal,1
40.685,-73.941,Nan,Normal,1
40.685,-73.947,Brooklyn,Hot Spot,2
40.685,-73.95,Nan,Normal,1
40.685,-73.951,Brooklyn,Normal,1
40.685,-73.965,Brooklyn,Normal,1
40.685,-73.967,Brooklyn,Normal,1
40.685,-73.981,Nan,Normal,1
40.685,-73.984,Nan,Normal,1
40.685,-73.992,Brooklyn,Normal,1
40.685,-73.998,Brooklyn,Normal,1
40.685,-74.001,Nan,Hot Spot,3
40.686,-73.751,Queens,Normal,1
40.686,-73.761,Queens,Normal,1
40.686,-73.764,Queens,Normal,1
40.686,-73.777,Queens,Normal,1
40.686,-73.786,Nan,Normal,1
40.686,-73.786,Queens,Normal,1
40.686,-73.795,Queens,Normal,1
40.686,-73.802,Nan,Normal,1
40.686,-73.807,Queens,Normal,1
40.686,-73.818,Queens,Normal,1
40.686,-73.824,Queens,Normal,1
40.686,-73.825,Queens,Normal,1
40.686,-73.831,Queens,Normal,1
40.686,-73.832,Queens,Hot Spot,3
40.686,-73.839,Queens,Normal,1
40.686,-73.84,Queens,Normal,1
40.686,-73.847,Nan,Normal,1
40.686,-73.855,Queens,Normal,1
40.686,-73.857,Queens,Normal,1
40.686,-73.869,Brooklyn,Normal,1
40.686,-73.87,Brooklyn,Normal,1
40.686,-73.871,Brooklyn,Normal,1
40.686,-73.912,Nan,Hot Spot,2
40.686,-73.916,Brooklyn,Hot Spot,2
40.686,-73.916,Nan,Hot Spot,3
40.686,-73.917,Nan,Normal,1
40.686,-73.922,Brooklyn,Normal,1
40.686,-73.923,Brooklyn,Normal,1
40.686,-73.923,Nan,Normal,1
40.686,-73.93,Brooklyn,Normal,1
40.686,-73.933,Brooklyn,Normal,1
40.686,-73.933,Nan,Hot Spot,2
40.686,-73.947,Nan,Normal,1
40.686,-73.951,Brooklyn,Normal,1
40.686,-73.951,Nan,Normal,1
40.686,-73.957,Brooklyn,Normal,1
40.686,-73.957,Nan,Hot Spot,2
40.686,-73.959,Nan,Normal,1
40.686,-73.965,Brooklyn,Normal,1
40.686,-73.971,Brooklyn,Normal,1
40.686,-73.973,Brooklyn,Normal,1
40.686,-73.98,Brooklyn,Normal,1
40.686,-73.983,Brooklyn,Hot Spot,2
40.686,-73.983,Nan,Normal,1
40.686,-73.985,Brooklyn,Normal,1
40.686,-73.988,Brooklyn,Normal,1
40.686,-74.0,Brooklyn,Normal,1
40.686,-74.0,Nan,Normal,1
40.687,-73.731,Nan,Normal,1
40.687,-73.751,Nan,Hot Spot,2
40.687,-73.758,Queens,Normal,1
40.687,-73.768,Queens,Normal,1
40.687,-73.775,Queens,Normal,1
40.687,-73.776,Queens,Normal,1
40.687,-73.781,Queens,Normal,1
40.687,-73.784,Queens,Normal,1
40.687,-73.792,Queens,Hot Spot,2
40.687,-73.8,Queens,Normal,1
40.687,-73.803,Queens,Normal,1
40.687,-73.808,Nan,Normal,1
40.687,-73.813,Queens,Normal,1
40.687,-73.814,Queens,Normal,1
40.687,-73.821,Queens,Normal,1
40.687,-73.823,Nan,Normal,1
40.687,-73.827,Queens,Normal,1
40.687,-73.835,Nan,Normal,1
40.687,-73.849,Queens,Hot Spot,3
40.687,-73.853,Queens,Normal,1
40.687,-73.861,Queens,Normal,1
40.687,-73.867,Brooklyn,Normal,1
40.687,-73.873,Brooklyn,Normal,1
40.687,-73.875,Brooklyn,Normal,1
40.687,-73.878,Brooklyn,Normal,1
40.687,-73.88,Brooklyn,Normal,1
40.687,-73.893,Nan,Normal,1
40.687,-73.906,Brooklyn,Normal,1
40.687,-73.914,Brooklyn,Normal,1
40.687,-73.919,Brooklyn,Normal,1
40.687,-73.92,Brooklyn,Normal,1
40.687,-73.921,Brooklyn,Hot Spot,2
40.687,-73.928,Brooklyn,Normal,1
40.687,-73.93,Brooklyn,Normal,1
40.687,-73.933,Nan,Normal,1
40.687,-73.934,Brooklyn,Normal,1
40.687,-73.936,Brooklyn,Normal,1
40.687,-73.939,Brooklyn,Normal,1
40.687,-73.947,Brooklyn,Normal,1
40.687,-73.951,Nan,Normal,1
40.687,-73.955,Brooklyn,Normal,1
40.687,-73.957,Nan,Normal,1
40.687,-73.96,Nan,Normal,1
40.687,-73.964,Brooklyn,Hot Spot,2
40.687,-73.966,Brooklyn,Normal,1
40.687,-73.968,Brooklyn,Hot Spot,2
40.687,-73.976,Nan,Normal,1
40.687,-73.977,Brooklyn,Hot Spot,2
40.687,-73.979,Brooklyn,Hot Spot,3
40.687,-73.98,Brooklyn,Normal,1
40.687,-73.981,Brooklyn,Normal,1
40.687,-73.982,Brooklyn,Normal,1
40.687,-73.982,Nan,Normal,1
40.687,-73.984,Brooklyn,Normal,1
40.687,-73.988,Brooklyn,Normal,1
40.687,-73.99,Nan,Normal,1
40.687,-73.992,Brooklyn,Normal,1
40.687,-73.994,Nan,Normal,1
40.687,-73.998,Brooklyn,Hot Spot,3
40.687,-74.001,Brooklyn,Normal,1
40.688,-73.741,Nan,Normal,1
40.688,-73.748,Queens,Normal,1
40.688,-73.757,Nan,Normal,1
40.688,-73.762,Queens,Normal,1
40.688,-73.777,Queens,Normal,1
40.688,-73.779,Nan,Normal,1
40.688,-73.788,Queens,Normal,1
40.688,-73.789,Queens,Normal,1
40.688,-73.79,Nan,Normal,1
40.688,-73.79,Queens,Normal,1
40.688,-73.804,Queens,Normal,1
40.688,-73.805,Queens,Normal,1
40.688,-73.806,Queens,Normal,1
40.688,-73.807,Queens,Normal,1
40.688,-73.809,Nan,Normal,1
40.688,-73.82,Queens,Normal,1
40.688,-73.824,Queens,Normal,1
40.688,-73.825,Queens,Normal,1
40.688,-73.833,Queens,Hot Spot,2
40.688,-73.844,Queens,Normal,1
40.688,-73.848,Queens,Normal,1
40.688,-73.851,Queens,Normal,1
40.688,-73.871,Brooklyn,Normal,1
40.688,-73.876,Brooklyn,Normal,1
40.688,-73.891,Nan,Hot Spot,3
40.688,-73.911,Brooklyn,Normal,1
40.688,-73.912,Brooklyn,Hot Spot,2
40.688,-73.914,Brooklyn,Normal,1
40.688,-73.915,Brooklyn,Normal,1
40.688,-73.919,Nan,Hot Spot,2
40.688,-73.924,Nan,Hot Spot,2
40.688,-73.925,Brooklyn,Normal,1
40.688,-73.93,Brooklyn,Normal,1
40.688,-73.933,Brooklyn,Normal,1
40.688,-73.936,Brooklyn,Normal,1
40.688,-73.936,Nan,Normal,1
40.688,-73.938,Brooklyn,Normal,1
40.688,-73.942,Nan,Normal,1
40.688,-73.945,Nan,Normal,1
40.688,-73.948,Nan,Normal,1
40.688,-73.951,Nan,Hot Spot,3
40.688,-73.964,Brooklyn,Hot Spot,2
40.688,-73.966,Brooklyn,Hot Spot,2
40.688,-73.967,Brooklyn,Normal,1
40.688,-73.97,Nan,Normal,1
40.688,-73.971,Nan,Normal,1
40.688,-73.976,Brooklyn,Normal,1
40.688,-73.978,Brooklyn,Hot Spot,2
40.688,-73.98,Brooklyn,Hot Spot,3
40.688,-73.98,Nan,Normal,1
40.688,-73.981,Brooklyn,Normal,1
40.688,-73.987,Brooklyn,Hot Spot,2
40.689,-73.727,Queens,Normal,1
40.689,-73.732,Queens,Normal,1
40.689,-73.733,Queens,Normal,1
40.689,-73.753,Nan,Normal,1
40.689,-73.754,Nan,Hot Spot,2
40.689,-73.762,Queens,Normal,1
40.689,-73.775,Nan,Normal,1
40.689,-73.781,Queens,Normal,1
40.689,-73.785,Nan,Normal,1
40.689,-73.786,Nan,Normal,1
40.689,-73.786,Queens,Hot Spot,3
40.689,-73.795,Queens,Normal,1
40.689,-73.809,Queens,Normal,1
40.689,-73.823,Queens,Normal,1
40.689,-73.828,Nan,Normal,1
40.689,-73.84,Queens,Normal,1
40.689,-73.841,Queens,Normal,1
40.689,-73.847,Nan,Normal,1
40.689,-73.861,Queens,Normal,1
40.689,-73.866,Queens,Normal,1
40.689,-73.874,Brooklyn,Normal,1
40.689,-73.906,Brooklyn,Normal,1
40.689,-73.91,Brooklyn,Normal,1
40.689,-73.912,Nan,Normal,1
40.689,-73.918,Brooklyn,Normal,1
40.689,-73.922,Brooklyn,Normal,1
40.689,-73.922,Nan,Normal,1
40.689,-73.923,Brooklyn,Normal,1
40.689,-73.924,Brooklyn,Hot Spot,3
40.689,-73.924,Nan,Normal,1
40.689,-73.926,Brooklyn,Normal,1
40.689,-73.93,Nan,Normal,1
40.689,-73.933,Brooklyn,Hot Spot,2
40.689,-73.935,Brooklyn,Normal,1
40.689,-73.936,Brooklyn,Normal,1
40.689,-73.937,Brooklyn,Normal,1
40.689,-73.939,Nan,Normal,1
40.689,-73.942,Brooklyn,Hot Spot,4
40.689,-73.945,Nan,Normal,1
40.689,-73.947,Brooklyn,Normal,1
40.689,-73.951,Nan,Normal,1
40.689,-73.955,Brooklyn,Normal,1
40.689,-73.957,Nan,Normal,1
40.689,-73.96,Nan,Normal,1
40.689,-73.961,Brooklyn,Normal,1
40.689,-73.963,Brooklyn,Normal,1
40.689,-73.966,Brooklyn,Normal,1
40.689,-73.977,Brooklyn,Normal,1
40.689,-73.981,Brooklyn,Hot Spot,2
40.689,-73.982,Brooklyn,Normal,1
40.689,-73.984,Nan,Normal,1
40.689,-73.986,Brooklyn,Normal,1
40.689,-73.991,Brooklyn,Normal,1
40.689,-73.991,Nan,Normal,1
40.689,-73.993,Nan,Normal,1
40.689,-73.999,Nan,Normal,1
40.69,-73.74,Queens,Normal,1
40.69,-73.747,Queens,Normal,1
40.69,-73.757,Queens,Normal,1
40.69,-73.76,Queens,Normal,1
40.69,-73.777,Nan,Normal,1
40.69,-73.783,Queens,Normal,1
40.69,-73.797,Nan,Normal,1
40.69,-73.809,Nan,Normal,1
40.69,-73.812,Queens,Normal,1
40.69,-73.813,Queens,Normal,1
40.69,-73.815,Queens,Normal,1
40.69,-73.841,Queens,Normal,1
40.69,-73.843,Queens,Normal,1
40.69,-73.85,Queens,Normal,1
40.69,-73.858,Queens,Normal,1
40.69,-73.872,Brooklyn,Hot Spot,2
40.69,-73.907,Brooklyn,Normal,1
40.69,-73.912,Brooklyn,Normal,1
40.69,-73.918,Brooklyn,Hot Spot,3
40.69,-73.919,Brooklyn,Normal,1
40.69,-73.924,Nan,Normal,1
40.69,-73.927,Nan,Normal,1
40.69,-73.936,Brooklyn,Normal,1
40.69,-73.94,Brooklyn,Hot Spot,2
40.69,-73.948,Brooklyn,Hot Spot,2
40.69,-73.951,Brooklyn,Normal,1
40.69,-73.955,Nan,Normal,1
40.69,-73.959,Brooklyn,Normal,1
40.69,-73.96,Brooklyn,Hot Spot,2
40.69,-73.972,Nan,Normal,1
40.69,-73.973,Brooklyn,Hot Spot,2
40.69,-73.976,Brooklyn,Normal,1
40.69,-73.977,Brooklyn,Normal,1
40.69,-73.978,Brooklyn,Normal,1
40.69,-73.979,Brooklyn,Normal,1
40.69,-73.981,Brooklyn,Normal,1
40.69,-73.983,Nan,Normal,1
40.69,-73.987,Nan,Normal,1
40.69,-73.988,Brooklyn,Normal,1
40.69,-73.99,Brooklyn,Hot Spot,2
40.69,-73.99,Nan,Normal,1
40.69,-73.992,Brooklyn,Normal,1
40.69,-73.994,Brooklyn,Normal,1
